stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,preferred
1714:1,1714,Westbound @ 1850 Clements,,43.8266135,-79.05666669999998,,,0,,,2,2
1715:1,1715,Westbound @ 1768 Clements,,43.825697,-79.060627,,,0,,,2,2
1716:1,1716,Clements Westbound @ Brock Road,,43.825146,-79.063235,,,0,,,1,1
1719:1,1719,Brock Road Northbound @ Quigley,,43.82876000000001,-79.065535,,,0,,,2,2
171:1,171,Brock Street Northbound @ Dundas,,43.879703,-78.94210099999998,,,0,,,2,1
1720:1,1720,Brock Road Northbound @ Orangebrook,,43.830614,-79.066323,,,0,,,2,2
1724:1,1724,Brock Road Northbound @ Kingston,,43.848587,-79.07411399999998,,,0,,,1,2
1729:1,1729,Liverpool Northbound @ Pickering Parkway,,43.833073,-79.08913099999998,,,0,,,2,2
172:1,172,Brock Street Northbound @ John,,43.882531,-78.943093,,,0,,,2,2
17301,1730,Liverpool Northbound @ Kingston,,43.835391,-79.090151,,,0,,,1,1
1731:1,1731,Northbound @ 1851 Liverpool,,43.837643,-79.09107,,,0,,,1,1
1732:1,1732,Liverpool Northbound @ Glenanna,,43.83937800000001,-79.091944,,,0,,,1,2
1733:1,1733,Northbound @ 1917 Liverpool,,43.840787,-79.092623,,,0,,,1,2
17341,1734,Liverpool Northbound @ Anton Square,,43.842877,-79.093507,,,0,,,1,2
173:1,173,Brock Street Northbound @ Walnut,,43.884079,-78.943797,,,0,,,2,2
1741:1,1741,Liverpool Southbound @ Pickering Parkway,,43.832976,-79.089382,,,0,,,1,2
1742:1,1742,Kingston Westbound @ Whites,,43.818764,-79.115943,,,0,,,1,2
1743:1,1743,Whites Northbound @ Sheppard,,43.821974,-79.116675,,,0,,,2,2
1745:1,1745,Whites Northbound @ Briar Wood,,43.826169,-79.11869299999998,,,0,,,2,2
174:1,174,Brock Street Northbound @ Chestnut,,43.88521,-78.944286,,,0,,,2,2
1757:1,1757,Whites Southbound @ Bayfield,,43.826304,-79.118976,,,0,,,1,2
1759:1,1759,Whites Southbound @ Sheppard,,43.821446,-79.116696,,,0,,,1,2
175:1,175,Brock Street Northbound @ Maple,,43.886266,-78.94474599999998,,,0,,,2,2
1760:1,1760,Bayly Eastbound @ Sandy Beach,,43.83072700000001,-79.077511,,,0,,,1,2
1761:1,1761,Bayly Eastbound @ Alliance,,43.83155,-79.07395099999998,,,0,,,1,2
1762:1,1762,Bayly Eastbound @ Salk,,43.832321,-79.070556,,,0,,,1,2
1763:1,1763,Bayly Eastbound @ Brock Road,,43.83279628,-79.06841759,,,0,,,1,1
1764:1,1764,Bayly Eastbound @ Toy,,43.833567,-79.064971,,,0,,,1,2
1765:1,1765,Bayly Westbound @ Toy,,43.8336033,-79.0656863,,,0,,,1,2
1766:1,1766,Bayly Westbound @ Brock Road,,43.832884,-79.068809,,,0,,,1,1
1767:1,1767,Bayly Westbound @ Salk,,43.8324969,-79.0705011,,,0,,,1,2
1768:1,1768,Bayly Westbound @ Alliance,,43.83159,-79.074425,,,0,,,1,2
1769:1,1769,Bayly Westbound @ Sandy Beach,,43.830956,-79.077296,,,0,,,1,2
176:1,176,Northbound @ 807 Brock Street,,43.89055,-78.94666,,,0,,,1,2
1770:1,1770,Bayly Westbound @ Krosno,,43.830141,-79.08112199999998,,,0,,,1,2
1771:1,1771,Westbound @ 1400 Bayly,,43.82978700000001,-79.08286699999998,,,0,,,1,2
1772:1,1772,Bayly Westbound @ St Martins,,43.82763700000001,-79.092178,,,0,,,1,2
1776:1,1776,Kingston Eastbound @ Rougemount,,43.80911600000001,-79.129988,,,0,,,1,2
1777:1,1777,Kingston Eastbound @ Rosebank,,43.812717,-79.123765,,,0,,,1,2
1778:1,1778,Kingston Eastbound @ Steeple Hill,,43.816824,-79.11821999999998,,,0,,,1,1
1779:1,1779,Kingston Eastbound @ Whites,,43.819366,-79.114699,,,0,,,1,2
177:1,177,Brock Street Northbound @ Manning,,43.89226,-78.94736,,,0,,,1,1
1780:1,1780,Eastbound @ 817 Kingston,,43.82242200000001,-79.110401,,,0,,,2,2
1781:1,1781,Kingston Eastbound @ Fairport,,43.823526,-79.1066,,,0,,,2,1
1782:1,1782,Kingston Eastbound @ Dixie,,43.828459,-79.098733,,,0,,,1,1
1783:1,1783,Kingston Eastbound @ Walnut,,43.830837,-79.096536,,,0,,,1,2
1786:1,1786,Kingston Eastbound @ Glenanna,,43.838707,-79.08637299999998,,,0,,,1,1
1787:1,1787,Kingston Eastbound @ Valley Farm,,43.842456,-79.081877,,,0,,,2,2
1789:1,1789,Kingston Eastbound @ Brock Road,,43.84806,-79.0734468,,,0,,,1,1
1790:1,1790,Kingston Eastbound @ Bainbridge,,43.8504078,-79.0700786,,,0,,,1,2
1792:1,1792,Finch Westbound @ Valley Farm,,43.847733,-79.085486,,,0,,,1,2
179:1,179,Brock Street Northbound @ Wallace,,43.8946592,-78.9483474,,,0,,,1,2
17:1,17,Garden Northbound @ Cork,,43.91380800000001,-78.946197,,,0,,,1,2
180:1,180,Brock Street Northbound @ Rossland,,43.896874,-78.949308,,,0,,,1,2
181:1,181,Brock Street Northbound @ Kenneth Hobbs,,43.900152,-78.950988,,,0,,,2,2
182:1,182,Brock Street Northbound @ Dryden,,43.903112,-78.95233,,,0,,,2,1
1832:1,1832,Southbound @ 725 Krosno,,43.82171000000001,-79.08241599999998,,,0,,,1,2
183:1,183,Northbound @ 3603 Brock Street,,43.90666800000001,-78.953906,,,0,,,2,2
1842:1,1842,Liverpool Southbound @ Haller,,43.8230252,-79.0848981,,,0,,,1,2
1846:1,1846,Brock Road Northbound @ Usman,,43.852804,-79.076493,,,0,,,2,2
1847:1,1847,Brock Road Northbound @ Major Oaks,,43.854784,-79.077417,,,0,,,2,1
1849:1,1849,Dellbrook Westbound @ Melman,,43.858563,-79.08041799999998,,,0,,,1,2
184:1,184,Brock Street Northbound @ Woodlands,,43.908529,-78.954721,,,0,,,2,1
1850:1,1850,Dellbrook Westbound @ Denby,,43.85838300000001,-79.081826,,,0,,,1,2
1851:1,1851,Dellbrook Northbound @ Melman,,43.859736,-79.083173,,,0,,,1,2
1852:1,1852,Dellbrook Westbound @ Blue Ridge (East stop),,43.8607027,-79.0856358,,,0,,,1,2
1853:1,1853,Dellbrook Westbound @ Blue Ridge (West stop),,43.861105,-79.087913,,,0,,,1,2
1854:1,1854,Dellbrook Westbound @ Major Oaks,,43.860264,-79.089584,,,0,,,1,2
1855:1,1855,Major Oaks Southbound @ Pepperwood,,43.85834100000001,-79.088725,,,0,,,1,2
185:1,185,Brock Street Northbound @ Joy Thompson,,43.91229400000001,-78.956318,,,0,,,2,2
1861:1,1861,Southbound @ 2058 Brock Road (Brock Ridge Community Park),,43.85219,-79.07651799999998,,,0,,,1,2
1866:1,1866,Finch Westbound @ Rosefield,,43.846859,-79.089437,,,0,,,1,2
186:1,186,Brock Street Northbound @ Taunton,,43.91494265,-78.957317,,,0,,,1,2
187:1,187,Baldwin Northbound @ Broadleaf,,43.91826600000001,-78.958405,,,0,,,1,2
1887:1,1887,Finch Eastbound @ Fairport,,43.841082,-79.114864,,,0,,,2,1
188:1,188,Baldwin Northbound @ Robert Attersley,,43.922073,-78.960088,,,0,,,2,2
1894:1,1894,Finch Eastbound @ Rosefield,,43.84660860000001,-79.0900957,,,0,,,1,2
189:1,189,Baldwin Northbound @ Sleepy Hollow,,43.92549000000001,-78.961574,,,0,,,2,2
18:1,18,Garden Northbound @ Taunton (South side stop),,43.91657707,-78.947352,,,0,,,1,2
190:1,190,Baldwin Northbound @ Robmar,,43.935355,-78.961073,,,0,,,2,2
1915:1,1915,Glenanna Southbound @ The Esplanade (South side stop),,43.83744,-79.084563,,,0,,,1,2
191:1,191,Baldwin Southbound @ Robmar,,43.935439,-78.96117,,,0,,,2,2
1920:1,1920,Glenanna Westbound @ Glendale,,43.838509,-79.093254,,,0,,,1,2
1921:1,1921,Glenanna Westbound @ Bronte,,43.83803000000001,-79.095309,,,0,,,1,2
1922:1,1922,Glenanna Westbound @ Listowell,,43.83683700000001,-79.09910499999998,,,0,,,1,2
1923:1,1923,Glenanna Westbound @ Dixie,,43.8364337,-79.1013673,,,0,,,1,2
1924:1,1924,Glenanna Westbound @ Echo Point,,43.835718,-79.10453099999998,,,0,,,1,2
1925:1,1925,Glenanna Westbound @ Heathside,,43.836339,-79.10620299999998,,,0,,,1,2
1926:1,1926,Glenanna Westbound @ Huntsmill,,43.83837,-79.109861,,,0,,,1,2
1927:1,1927,Glenanna Westbound @ Fairport,,43.837897,-79.112257,,,0,,,1,2
1928:1,1928,Glenanna Eastbound @ Eagleview,,43.837903,-79.111643,,,0,,,1,2
1929:1,1929,Glenanna Eastbound @ Brookshire,,43.838224,-79.10930399999998,,,0,,,1,2
192:1,192,Baldwin Southbound @ Sonley,,43.925998,-78.962027,,,0,,,2,2
1930:1,1930,Glenanna Southbound @ Heathside,,43.836255,-79.106323,,,0,,,1,2
1931:1,1931,Glenanna Eastbound @ Rawlings,,43.835856,-79.103337,,,0,,,1,2
1932:1,1932,Glenanna Eastbound @ Dixie,,43.836196,-79.101806,,,0,,,1,2
1933:1,1933,Glenanna Eastbound @ Listowell,,43.836731,-79.099024,,,0,,,1,2
1934:1,1934,Glenanna Eastbound @ Bowler,,43.83762,-79.096622,,,0,,,1,2
1935:1,1935,Glenanna Eastbound @ Glendale,,43.838287,-79.09366799999998,,,0,,,1,2
1936:1,1936,Glenanna Southbound @ Kingston,,43.8390289,-79.0881538,,,0,,,1,1
193:1,193,Baldwin Southbound @ Robert Attersley (North side stop),,43.922437,-78.96051,,,0,,,2,2
195:1,195,Baldwin Southbound @ Broadleaf,,43.918627,-78.958862,,,0,,,1,2
196:1,196,Baldwin Southbound @ Taunton,,43.9161151,-78.95792659999998,,,0,,,2,2
197:1,197,Southbound @ 3800 Brock Street,,43.913297,-78.957001,,,0,,,1,2
1986:1,1986,Liverpool Southbound @ Patmore,,43.824687,-79.085622,,,0,,,1,2
198:1,198,Brock Street Southbound @ Whitburn,,43.909126,-78.955175,,,0,,,2,1
199:1,199,Southbound @ 3626 Brock Street,,43.907209,-78.954297,,,0,,,2,2
2002:1,2002,Liverpool Northbound @ Haller,,43.823093,-79.084806,,,0,,,1,2
2003:1,2003,Liverpool Northbound @ Patmore,,43.824917,-79.085611,,,0,,,1,2
2004:1,2004,Bayly Eastbound @ Squires Beach,,43.83507642,-79.05785441,,,0,,,2,2
200:1,200,Brock Street Southbound @ James Rowe,,43.903602,-78.952735,,,0,,,2,1
201:1,201,Brock Street Southbound @ McCartney,,43.900605,-78.951449,,,0,,,2,2
20261,2026,Dreyer Eastbound @ Harwood,,43.83100300000001,-79.012911,,,0,,,2,2
2029:1,2029,Clover Ridge Southbound @ Bryant,,43.830365,-79.003947,,,0,,,1,2
202:1,202,Brock Street Southbound @ Rossland,,43.897776,-78.950113,,,0,,,1,2
2030:1,2030,Clover Ridge Southbound @ Gregory,,43.829063,-79.00503,,,0,,,1,2
2031:1,2031,Clover Ridge Westbound @ Crawford,,43.827273,-79.0073526,,,0,,,1,2
2039:1,2039,Ashbury Eastbound @ Wiseman,,43.832912,-78.990826,,,0,,,1,2
203:1,203,Brock Street Southbound @ Palmerston,,43.89499,-78.94865,,,0,,,1,2
2041:1,2041,Ashbury Eastbound @ Audley,,43.832005,-78.985365,,,0,,,1,2
2046:1,2046,Audley Northbound @ Handley,,43.8348382,-78.9859383,,,0,,,1,2
204:1,204,Brock Street Southbound @ Starr (North side stop),,43.89251,-78.94755,,,0,,,1,1
2050:1,2050,Audley Northbound @ Keywood,,43.848091,-78.987718,,,0,,,1,2
2058:1,2058,Clover Ridge Westbound @ Harwood,,43.82619600000001,-79.01322,,,0,,,1,1
205:1,205,Brock Street Southbound @ Starr (South side stop),,43.89159,-78.947226,,,0,,,1,2
2065:1,2065,Harwood Northbound @ Gorton,,43.82833209000001,-79.013822,,,0,,,1,2
2066:1,2066,Northbound @ 819 Harwood,,43.83001,-79.014268,,,0,,,1,2
2067:1,2067,Northbound @ 721 Harwood,,43.83263,-79.01477,,,0,,,1,2
2068:1,2068,Northbound @ 655 Harwood,,43.836126,-79.014843,,,0,,,1,1
2069:1,2069,Harwood Northbound @ Emperor (Lakeridge Health Ajax Pickering),,43.837528,-79.01542,,,0,,,1,2
206:1,206,Southbound @ 814 Brock Street,,43.8904162,-78.9467193,,,0,,,1,2
2070:1,2070,Harwood Northbound @ Falby,,43.839992,-79.017956,,,0,,,2,2
2072:1,2072,Harwood Northbound @ Bayly,,43.843789,-79.018082,,,0,,,1,1
2073:1,2073,Harwood Northbound @ Kings Crescent (South stop),,43.846645,-79.019272,,,0,,,1,1
2074:1,2074,Harwood Northbound @ Kings Crescent (North stop),,43.84973200000001,-79.02055799999998,,,0,,,1,2
2076:1,2076,Harwood Southbound @ Kings Crescent,,43.849235,-79.020696,,,0,,,2,2
2078:1,2078,Harwood Southbound @ Bayly,,43.844243,-79.018636,,,0,,,1,1
2079:1,2079,Harwood Southbound @ Falby,,43.839809,-79.018227,,,0,,,1,2
207:1,207,Brock Street Southbound @ Maple,,43.886977,-78.945274,,,0,,,2,2
2080:1,2080,Southbound @ 580 Harwood Avenue South (Lakeridge Health Ajax Pickering),,43.83667100000001,-79.015332,,,0,,,1,2
2081:1,2081,Harwood Southbound @ Clements,,43.83498800000001,-79.015122,,,0,,,1,2
2082:1,2082,Southbound @ 766 Harwood,,43.83234800000001,-79.01500299999998,,,0,,,1,2
2083:1,2083,Harwood Southbound @ Westney,,43.831109,-79.014812,,,0,,,1,1
20881,2088,Range Line westbound @ Mayor Crescent,,43.83037,-78.99327,,,0,,,2,2
208:1,208,Brock Street Southbound @ Chestnut,,43.884855,-78.944315,,,0,,,2,2
2092:1,2092,Pickering Beach Northbound @ Rollo (South stop),,43.8317563,-79.0021836,,,0,,,2,1
2093:1,2093,Northbound @ 727 Pickering Beach,,43.83484,-79.00351499999998,,,0,,,1,2
2094:1,2094,Pickering Beach Northbound @ Rollo (North stop),,43.8365894,-79.0042527,,,0,,,1,2
2095:1,2095,Pickering Beach Northbound @ Howling Crescent,,43.841101,-79.006067,,,0,,,1,1
2096:1,2096,Pickering Beach Northbound @ Greenhalf,,43.84355324,-79.006018,,,0,,,1,2
2097:1,2097,Pickering Beach Northbound @ Powers Valley,,43.84503584,-79.00557499999998,,,0,,,1,2
209:1,209,Brock Street Southbound @ Walnut,,43.883763,-78.943838,,,0,,,2,2
210:1,210,Brock Street Southbound @ Mary,,43.882233,-78.94316,,,0,,,2,2
2110:1,2110,Finley Southbound @ Westney,,43.8291454,-79.0256081,,,0,,,1,1
211:1,211,Brock Street Southbound @ Dundas,,43.87995200000001,-78.942282,,,0,,,2,1
212:1,212,Brock Street Southbound @ Gilbert,,43.876878,-78.941093,,,0,,,2,2
2136:1,2136,Harwood Northbound @ Biggs,,43.881794,-79.02769499999998,,,0,,,1,2
2137:1,2137,Harwood Northbound @ Woodcock,,43.88408900000001,-79.028774,,,0,,,1,2
2138:1,2138,Harwood Westbound @ Woodcock,,43.885292,-79.032422,,,0,,,1,2
2139:1,2139,Harwood Northbound @ Williamson,,43.8880633,-79.0372909,,,0,,,1,2
213:1,213,Brock Street Southbound @ Ontario,,43.87582900000001,-78.940579,,,0,,,2,2
2140:1,2140,Southbound @ 1532 Harwood,,43.886603,-79.036797,,,0,,,2,2
2141:1,2141,Harwood Southbound @ Woodcock,,43.88507983,-79.03234399999998,,,0,,,1,2
2142:1,2142,Southbound @ 1370 Harwood,,43.884808,-79.030202,,,0,,,1,2
2143:1,2143,Harwood Southbound @ Biggs,,43.88232766,-79.028197,,,0,,,1,2
2144:1,2144,Harwood Southbound @ Rossland,,43.8802553,-79.0273906,,,0,,,1,2
2145:1,2145,Harwood Southbound @ Fishlock,,43.877704,-79.026265,,,0,,,1,2
2146:1,2146,Harwood Southbound @ Hibbard,,43.874193,-79.024716,,,0,,,1,2
2147:1,2147,Harwood Southbound @ Kerrison,,43.87033000000001,-79.024269,,,0,,,1,2
2148:1,2148,Harwood Southbound @ Ringer,,43.867723,-79.02528,,,0,,,1,2
2149:1,2149,Harwood Southbound @ Chapman,,43.86438600000001,-79.026404,,,0,,,1,2
214:1,214,Brock Street Southbound @ Trent,,43.873776,-78.939683,,,0,,,2,2
2151:1,2151,Harwood Southbound @ Kingston,,43.861847,-79.02633899999998,,,0,,,1,2
2152:1,2152,Harwood Southbound @ Gardiner,,43.858871,-79.02495999999998,,,0,,,1,2
2153:1,2153,Harwood Southbound @ Ontario,,43.857094,-79.024118,,,0,,,2,2
2154:1,2154,Harwood Southbound @ Brock Street,,43.855292,-79.023336,,,0,,,1,2
2155:1,2155,Harwood Northbound @ Oak,,43.854752,-79.02292199999998,,,0,,,1,2
2156:1,2156,Harwood Northbound @ Doric,,43.856625,-79.023745,,,0,,,1,2
2157:1,2157,Harwood Northbound @ Mandrake,,43.858455,-79.024518,,,0,,,1,2
2158:1,2158,Harwood Northbound @ Kingston,,43.861921,-79.02605,,,0,,,1,2
2159:1,2159,Harwood Northbound @ Chapman,,43.863997,-79.026117,,,0,,,1,2
215:1,215,Southbound @ 786 Brock Street,,43.872757,-78.93923599999998,,,0,,,2,2
2160:1,2160,Harwood Northbound @ Ringer,,43.867257,-79.025183,,,0,,,1,2
2161:1,2161,Harwood Northbound @ Kerrison,,43.869841,-79.024135,,,0,,,1,2
2162:1,2162,Harwood Northbound @ Hibbard,,43.873823,-79.02424999999998,,,0,,,1,2
2163:1,2163,Harwood Northbound @ Fishlock,,43.877314,-79.025754,,,0,,,1,2
2164:1,2164,Harwood Northbound @ Rossland,,43.87954400000001,-79.02673,,,0,,,1,2
2168:1,2168,Rossland Eastbound @ Pearce,,43.87530000000001,-79.04696,,,0,,,2,2
2169:1,2169,Rossland Eastbound @ Westney,,43.876463,-79.04190199999998,,,0,,,1,1
216:1,216,Brock Street Southbound @ Burns,,43.871232,-78.938597,,,0,,,2,1
2171:1,2171,Rossland Eastbound @ Salem,,43.881463,-79.019467,,,0,,,1,1
2172:1,2172,Rossland Eastbound @ Rushworth,,43.883402,-79.011115,,,0,,,1,1
2173:1,2173,Rossland Eastbound @ Hilton,,43.884305,-79.007262,,,0,,,2,2
2174:1,2174,Rossland Eastbound @ Audley,,43.885035,-79.004013,,,0,,,2,2
2175:1,2175,Rossland Eastbound @ Lake Ridge,,43.887478,-78.993144,,,0,,,1,2
2176:1,2176,Rossland Westbound @ Lake Ridge,,43.887606,-78.993369,,,0,,,1,2
2177:1,2177,Rossland Westbound @ Audley,,43.885183,-79.003906,,,0,,,2,2
2178:1,2178,Rossland Westbound @ Hilton,,43.884465,-79.007121,,,0,,,2,2
2179:1,2179,Rossland Westbound @ Rushworth,,43.883554,-79.01085999999998,,,0,,,2,1
217:1,217,Brock Street Southbound @ Arthur,,43.8691799,-78.9376805,,,0,,,2,2
2218:1,2218,Kingston Eastbound @ Wicks,,43.8648288,-79.00946,,,0,,,1,2
2220:1,2220,Kingston Eastbound @ Alexanders Crossing,,43.866897,-79.00020499999998,,,0,,,1,2
2221:1,2221,Kingston Eastbound @ Audley,,43.867763,-78.996374,,,0,,,2,2
2233:1,2233,Kingston Eastbound @ Elizabeth,,43.85324,-79.060413,,,0,,,2,2
2234:1,2234,Eastbound @ 625 Kingston,,43.85417000000001,-79.056628,,,0,,,2,1
2235:1,2235,Kingston Eastbound @ Mill,,43.85603900000001,-79.048411,,,0,,,2,2
2236:1,2236,Kingston Eastbound @ Westney,,43.8576991,-79.0409645,,,0,,,1,1
2238:1,2238,Kingston Eastbound @ Ritchie,,43.858841,-79.035728,,,0,,,1,2
2240:1,2240,Eastbound @ 113 Kingston,,43.860433,-79.028621,,,0,,,1,2
2241:1,2241,Kingston Eastbound @ Harwood,,43.861263,-79.025056,,,0,,,1,1
2242:1,2242,Eastbound @ 69 Kingston,,43.862037,-79.021604,,,0,,,1,2
2244:1,2244,Rossland Westbound @ Salem,,43.881479,-79.020109,,,0,,,1,2
2245:1,2245,Southbound @ 1750 Westney,,43.889739,-79.048878,,,0,,,2,2
2246:1,2246,Westney Southbound @ Atherton,,43.88795600000001,-79.04816599999998,,,0,,,2,2
2247:1,2247,Westney Southbound @ Williamson,,43.88526,-79.047031,,,0,,,2,2
2248:1,2248,Southbound @ 1328 Westney,,43.881817,-79.04553799999998,,,0,,,2,2
2249:1,2249,Westney Southbound @ Telford,,43.880069,-79.04483999999998,,,0,,,2,2
2250:1,2250,Westney Southbound @ Rossland (North side stop),,43.877313,-79.043719,,,0,,,1,2
2252:1,2252,Westney Northbound @ Rossland,,43.87696840000001,-79.0432136,,,0,,,1,1
2253:1,2253,Westney Northbound @ Telford,,43.879701,-79.044516,,,0,,,2,2
2254:1,2254,Northbound @ 1331 Westney,,43.881886,-79.045439,,,0,,,2,2
2256:1,2256,Westney Northbound @ Curtis,,43.88721000000001,-79.047648,,,0,,,2,2
2257:1,2257,Northbound @ 1753 Westney,,43.88983600000001,-79.048786,,,0,,,2,2
2258:1,2258,Westney Southbound @ Rossland (South side stop),,43.87519152,-79.042872,,,0,,,1,1
2259:1,2259,Westney Southbound @ Coughlen,,43.872596,-79.041717,,,0,,,1,2
225:1,225,Anderson Northbound @ Dundas,,43.884831,-78.922613,,,0,,,1,2
2260:1,2260,Westney Southbound @ Ivers,,43.8698042,-79.04054189999998,,,0,,,1,2
2261:1,2261,Westney Southbound @ Delaney,,43.866866,-79.039272,,,0,,,1,1
2262:1,2262,Southbound @ 350 Westney,,43.86482,-79.039095,,,0,,,1,2
2263:1,2263,Southbound @ 216 Westney,,43.8632403,-79.0398311,,,0,,,1,2
2264:1,2264,Westney Southbound @ Millington,,43.860608,-79.041014,,,0,,,2,2
2265:1,2265,Westney Southbound @ Kingston (North side stop),,43.857804,-79.041983,,,0,,,1,2
2266:1,2266,Westney Southbound @ Bramwell,,43.854027,-79.041345,,,0,,,1,2
2268:1,2268,Westney Southbound @ Fairall,,43.846828,-79.03957,,,0,,,1,2
2269:1,2269,Westney Southbound @ O'Brien,,43.8434567,-79.03655988,,,0,,,1,2
226:1,226,Anderson Northbound @ Crawforth,,43.886903,-78.923509,,,0,,,1,2
2270:1,2270,Westney Southbound @ Bayly,,43.84046,-79.035459,,,0,,,1,2
2276:1,2276,Westney Eastbound @ Harwood,,43.83075500000001,-79.016374,,,0,,,2,2
227:1,227,Anderson Northbound @ Frederick,,43.890994,-78.925314,,,0,,,1,2
2280:1,2280,Westney Northbound @ Bayly (North side stop),,43.8412546,-79.0353224,,,0,,,1,2
2281:1,2281,Westney Northbound @ O'Brien,,43.843068,-79.036025,,,0,,,1,2
2282:1,2282,Westney Northbound @ Ritchie,,43.853799,-79.041066,,,0,,,1,2
2283:1,2283,Westney Northbound @ Kingston,,43.85724787,-79.04155679,,,0,,,1,2
2285:1,2285,Westney Northbound @ Ravenscroft,,43.861546,-79.040329,,,0,,,1,2
2286:1,2286,Westney Northbound @ Magill,,43.866181,-79.038754,,,0,,,1,1
2287:1,2287,Westney Northbound @ Ivers,,43.87030193,-79.040561,,,0,,,1,2
2288:1,2288,Westney Northbound @ Sullivan,,43.8737626,-79.04188859999998,,,0,,,1,2
228:1,228,Anderson Northbound @ Maplewood,,43.892564,-78.925967,,,0,,,1,2
2298:1,2298,Liverpool Northbound @ Bayly,,43.827964,-79.086894,,,0,,,2,2
2299:1,2299,Bayly Eastbound @ Church,,43.83746702,-79.04730836,,,0,,,1,1
2300:1,2300,Bayly Eastbound @ Westney,,43.840287,-79.03458,,,0,,,1,2
2301:1,2301,Bayly Eastbound @ Finley,,43.841093,-79.030872,,,0,,,1,2
2302:1,2302,Bayly Eastbound @ Mackenzie,,43.841851,-79.02756599999998,,,0,,,1,2
2303:1,2303,Bayly Eastbound @ Monarch,,43.8423437,-79.025254,,,0,,,1,2
2304:1,2304,Bayly Eastbound @ Woodchester,,43.842726,-79.02351899999998,,,0,,,2,2
2305:1,2305,Bayly Eastbound @ Kitney,,43.84317126919851,-79.02178735174796,,,0,,,1,2
2307:1,2307,Bayly Eastbound @ Burcher,,43.845278,-79.012218,,,0,,,1,2
2308:1,2308,Bayly Eastbound @ Porte,,43.846033,-79.009096,,,0,,,1,2
2309:1,2309,Bayly Eastbound @ Pickering Beach,,43.846502,-79.006585,,,0,,,1,1
2310:1,2310,Bayly Eastbound @ Shoal Point,,43.848164,-78.99917499999998,,,0,,,2,2
2311:1,2311,Bayly Westbound @ Shoal Point,,43.84862720000001,-78.99802099999998,,,0,,,1,2
2312:1,2312,Bayly Westbound @ Boone,,43.847892,-79.00124,,,0,,,1,2
2313:1,2313,Bayly Westbound @ Salem,,43.846629,-79.007018,,,0,,,2,1
2314:1,2314,Bayly Westbound @ Porte,,43.846159,-79.009124,,,0,,,1,2
2315:1,2315,Bayly Westbound @ Burcher,,43.845625,-79.01148499999998,,,0,,,1,2
2316:1,2316,Bayly Westbound @ Harwood,,43.844242,-79.017732,,,0,,,2,1
2317:1,2317,Bayly Westbound @ Commercial,,43.843703,-79.020186,,,0,,,1,2
2318:1,2318,Bayly Westbound @ Woodchester,,43.843281,-79.021975,,,0,,,1,2
2319:1,2319,Bayly Westbound @ Monarch,,43.842681,-79.024703,,,0,,,1,2
2320:1,2320,Bayly Westbound @ Mackenzie,,43.8419865,-79.0278284,,,0,,,1,2
2321:1,2321,Bayly Westbound @ Finley,,43.84141000000001,-79.030484,,,0,,,1,2
2322:1,2322,Bayly Westbound @ Westney,,43.840417,-79.035039,,,0,,,1,2
2323:1,2323,Bayly Westbound @ Squires Beach,,43.83537,-79.05759999999998,,,0,,,2,2
2324:1,2324,Bayly Westbound @ Church,,43.83755071,-79.04777984,,,0,,,1,1
2328:1,2328,Fairall Westbound @ Dowty,,43.848622,-79.030842,,,0,,,1,2
2329:1,2329,Fairall Westbound @ McMaster,,43.847858,-79.034274,,,0,,,1,2
2330:1,2330,Fairall Westbound @ Westney,,43.84696000000001,-79.038432,,,0,,,1,2
2331:1,2331,Fairall Eastbound @ Westney (East side stop),,43.8469093,-79.0381401,,,0,,,1,2
2332:1,2332,Fairall Eastbound @ McMaster,,43.847784,-79.034135,,,0,,,1,2
2333:1,2333,Fairall Eastbound @ Dowty,,43.8488203,-79.0293951,,,0,,,1,2
2351:1,2351,Eastbound @ 87 Station,,43.850729,-79.024869,,,0,,,2,2
2352:1,2352,Station Eastbound @ Harwood,,43.85141200000001,-79.021846,,,0,,,2,2
2398:1,2398,Eastbound @ 43 Taunton,,43.896029,-79.038914,,,0,,,1,2
2399:1,2399,Taunton Eastbound @ Middlecote,,43.896906,-79.034803,,,0,,,1,2
2400:1,2400,Taunton Eastbound @ Salem,,43.897731,-79.0312632,,,0,,,1,1
2401:1,2401,Taunton Eastbound @ Gillett,,43.8993868,-79.0245374,,,0,,,2,2
2402:1,2402,Taunton Eastbound @ Warner,,43.901133,-79.017127,,,0,,,2,1
2403:1,2403,Taunton Eastbound @ Audley,,43.902546,-79.011461,,,0,,,1,2
2404:1,2404,Taunton Westbound @ Audley,,43.90267,-79.011878,,,0,,,2,2
2405:1,2405,Taunton Westbound @ Warner,,43.9015153,-79.01660699999998,,,0,,,2,1
2406:1,2406,Taunton Westbound @ Salem,,43.8979268,-79.0315523,,,0,,,2,1
2407:1,2407,Taunton Westbound @ Middlecote,,43.8972765,-79.0342846,,,0,,,2,2
2416:1,2416,Eastbound @ 6 Welwood,,44.087782,-79.1330801,,,0,,,2,2
2418:1,2418,Toronto Northbound @ Douglas,,44.09199000000001,-79.132073,,,0,,,1,2
2419:1,2419,Toronto Northbound @ Elgin Park,,44.097727,-79.12808,,,0,,,1,2
